annee_deb_couv,mois_deb_couv,annee_fin_couv,mois_fin_couv,AGRUMES,ALCOOL_DE_BOUCHE,APPAREILS_DE_RECEPTION_ENREGISTREMENT_ET_REPRODUCTION,APPAREILS_ET_ARTICLES_POUR_SOINS_CORPORELS,APPAREILS_ET_MATERIEL_THERAPEUTIQUES,ARTICLES_DE_BIJOUTERIE_ET_D_HORLOGERIE,ASSURANCE_TRANSPORT,AUTOMOBILE,AUTRES_ARTICLES_VESTIMENTAIRES_ET_ACCESSOIRES_D_HABILLEMENT,AUTRES_CONSERVES_DE_POISSONS,AUTRES_EFFETS_PERSONNELS,AUTRES_FRUITS_FRAIS,AUTRES_MATIERES_GRASSES,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE,AUTRES_SERVICES_N.C.A.,AUTRES_SERVICES_RELATIFS_AUX_VEHICULES_PERSONNELS,BEURRE_MARGARINE,BIENS_ET_SERVICES_DIVERS,BIERE,BOEUF,BOISSONS_ALCOOLISEES_TABAC_ET_STUPEFIANTS,BOISSONS_NON_ALCOOLISEES_ARTISANALES,BOISSONS_NON_ALCOOLISEES_INDUSTRIELLES,CAFE_THE_CACAO_ET_AUTRES_VEGETAUX_POUR_TISANES,CANTINES,CARBURANTS_ET_LUBRIFIANTS,CEREALES_NON_TRANSFORMEES,CHARCUTERIE_ET_CONSERVES_AUTRES_VIANDES_ET_PREPARATIONS_A_BASE_DE_VIANDE,COMBUSTIBLES_LIQUIDES,COMBUSTIBLES_SOLIDES_ET_AUTRES,COMMUNICATION,COMMUNICATION_TELEPHONIQUE,CONFECTION_ET_REPARATIONS_VETEMENTS_ENFANTS,CONFECTION_ET_REPARATIONS_VETEMENTS_FEMMES,CONFECTION_ET_REPARATIONS_VETEMENTS_HOMMES,CONFITURE_MIEL_CHOCOLAT_ET_CONFISERIE,CYCLE_MOTOCYCLE_ET_VEHICULE_A_TRACTION_ANIMALE,ENSEIGNEMENT,ENSEIGNEMENT_NON_DEFINI_PAR_NIVEAU,ENSEIGNEMENT_POST_SECONDAIRE_NON_SUPERIEUR,ENSEIGNEMENT_PRE_ELEMENTAIRE_ET_PRIMAIRE,ENSEIGNEMENT_SECONDAIRE,ENSEIGNEMENT_SUPERIEUR,ENTRETIEN_ET_REPARATIONS_DE_VEHICULES_PARTICULIERS,EQUIPEMENT_PHOTOGRAPHIQUE_CINEMATOGRAPHIQUE_OPTIQUE_AUTRE_BIEN_DURABLE_A_FONCTION_RECREATIVE_ET_CULTURELLE,FARINES_SEMOULES_ET_GRUAUX,FORFAIT_ET_CIRCUITS_TOURISTIQUES_COMPOSITES,FRAIS_DE_CONNEXION_INTERNET_ET_ASSIMILES,FRUITS_SECS_ET_NOIX,HOTELS_ET_AUTRES_SERVICES_D_HEBERGEMENT,HUILES,IHPC,InflationGliss,JEUX_DE_HASARD,JEUX_ET_JOUETS_PASSE_TEMPS_ET_ARTICLES_DE_SPORT_MATERIEL_C,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES,LAIT,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE,LEGUMES_FRAIS_EN_FEUILLES,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE,LEGUMES_SECS_ET_OLEAGINEUX,LIVRES_SCOLAIRES_ET_AUTRES_LIVRES,LOISIRS_ET_CULTURE,LOYERS_EFFECTIFS_DES_LOCATAIRES_ET_SOUS_LOCATAIRES,MATERIEL_DE_TELEPHONIE_ET_DE_TELECOPIE,MATERIEL_DE_TRAITEMENT_DE_L_INFORMATION_ET_SUPPORTS_D_ENREGISTREMENT_DE_L_IMAGE_ET_DU_SON,MEDICAMENTS_MODERNES,MEDICAMENTS_TRADITIONNELS,MOUTON_CHEVRE,NETTOYAGE_ET_BLANCHISSAGE_DES_VETEMENTS,OEUFS,OUTILLAGE_MATERIEL_ET_ACCESSOIRES_DIVERS,PAINS,PAPETERIE_ET_IMPRIMES_DIVERS,PATES_ALIMENTAIRES,PATISSERIES_GATEAUX_BISCUITS_VIENOISERIES,PIECES_DETACHEES_ET_ACCESSOIRES,POISSONS_ET_AUTRES_PRODUITS_SECHES_OU_FUMES,POISSONS_FRAIS,PORC,PRODUITS_ALIMENTAIRES_ET_BOISSONS_NON_ALCOOLISEES,PRODUITS_LAITIERS,PRODUITS_MEDICAUX_DIVERS,PRODUITS_POUR_L_ENTRETIEN_ET_REPARATION_COURANTE,PRODUITS_POUR_SOINS_CORPORELS,PROTECTION_SOCIALE_ET_AUTRES_ASSURANCES,REPARATION_ET_LOCATION_D_ARTICLES_CHAUSSANTS,RESTAURANTS_CAFES_ET_ETABLISSEMENTS_SIMILAIRES,RESTAURANTS_ET_HOTELS,SALONS_DE_COIFFURE_ET_INSTITUTS_DE_SOINS_ET_DE_BEAUTE,SANTE,SEL_EPICES_SAUCES_ET_PRODUITS_ALIMENTAIRES_N.D.A,SERVICES_CULTURELS_RECREATIFS_ET_SPORTIFS,SERVICES_DES_AUXILIAIRES_MEDICAUX,SERVICES_DE_LABORATOIRES_ET_DE_RADIOLOGIE,SERVICES_DOMESTIQUES,SERVICES_D_ENTRETIEN_ET_DE_REPARATIONS_COURANTES,SERVICES_FINANCIERS,SERVICES_HOSPITALIERS,SERVICES_MEDICAUX_ET_DENTAIRES,SERVICES_POSTAUX,SERVICES_POUR_L_HABITATION_SAUF_SERVICES_DOMESTIQUES,SOUS_VETEMENTS_FEMMES,SOUS_VETEMENTS_HOMMES,SUCRE,TABAC_ET_STUPEFIANTS,TENUES_SCOLAIRES,TISSUS_D_HABILLEMENT,TRANSPORTS,TRANSPORT_AERIEN_DE_PASSAGERS,TRANSPORT_ROUTIER_DE_PASSAGERS,TUBERCULES_ET_PLANTAIN,VETEMENTS_DE_DESSUS_FEMMES,VETEMENTS_DE_DESSUS_HOMMES,VETEMENTS_ENFANTS_(3_A_13_ANS)_ET_NOURRISSONS_(0_A_2_ANS),VIN_ET_BOISSONS_FERMENTEES,VOLAILLE
2002,12,2002,12,,,,,,,,,,,,,,,,,,,121.4205037878788,,,144.85436585365855,,,,,,,,,,159.08347513812154,,,,,,,115.678,,,,,,,,,,,,,,50.96,4.408603219157259,,,,,,,,,,104.51220484171324,,,,,,,,,,,,,,,,,,130.96042511297614,,,,,,,,125.29619902518276,,113.87278663793104,,,,,,,,,,,,,,,,,,126.6588164754953,,,,,,,,
2003,1,2003,1,,,,,,,,,,,,,,,,,,,121.32283712121212,,,145.5588780487805,,,,,,,,,,159.08347513812154,,,,,,,116.063,,,,,,,,,,,,,,51.11,3.2279497467405216,,,,,,,,,,104.98775605214152,,,,,,,,,,,,,,,,,,131.40500645577794,,,,,,,,123.55843135662064,,112.52614008620688,,,,,,,,,,,,,,,,,,126.49514389989572,,,,,,,,
2003,2,2003,2,,,,,,,,,,,,,,,,,,,121.86568181818184,,,184.23117073170727,,,,,,,,,,159.08347513812154,,,,,,,116.063,,,,,,,,,,,,,,51.46,3.882531865226136,,,,,,,,,,104.66960148975792,,,,,,,,,,,,,,,,,,131.8563273079406,,,,,,,,125.976626320065,,111.88187284482756,,,,,,,,,,,,,,,,,,126.8427747653806,,,,,,,,
2003,3,2003,3,,,,,,,,,,,,,,,,,,,122.48613636363636,,,184.3030731707317,,,,,,,,,,159.08347513812154,,,,,,,116.063,,,,,,,,,,,,,,51.53,4.034690190141155,,,,,,,,,,104.82896834264432,,,,,,,,,,,,,,,,,,132.09768979987084,,,,,,,,126.0252282696994,,111.55079741379308,,,,,,,,,,,,,,,,,,126.8427747653806,,,,,,,,
2003,4,2003,4,,,,,,,,,,,,,,,,,,,123.24725378787878,,,177.0502113821138,,,,,,,,,,199.1757624309392,,,,,,,116.063,,,,,,,,,,,,,,51.95,4.5406684518644935,,,,,,,,,,105.22531098696462,,,,,,,,,,,,,,,,,,133.0884544867656,,,,,,,,126.77905442729488,,112.1592844827586,,,,,,,,,,,,,,,,,,126.8427747653806,,,,,,,,
2003,5,2003,5,,,,,,,,,,,,,,,,,,,123.24868560606062,,,147.68462601626015,,,,,,,,,,222.895,,,,,,,116.063,,,,,,,,,,,,,,52.28,5.035070454327162,,,,,,,,,,105.22531098696462,,,,,,,,,,,,,,,,,,134.64441446094253,,,,,,,,126.82468074735986,,113.67173060344824,,,,,,,,,,,,,,,,,,126.8427747653806,,,,,,,,
2003,6,2003,6,,,,,,,,,,,,,,,,,,,123.24868560606062,,,147.78730081300813,,,,,,,,,,222.77797237569055,,,,,,,116.063,,,,,,,,,,,,,,52.44,4.244711654498934,,,,,,,,,,105.22531098696462,,,,,,,,,,,,,,,,,,136.5366714009038,,,,,,,,125.89925995125914,,112.95951293103448,,,,,,,,,,,,,,,,,,126.8427747653806,,,,,,,,
2003,7,2003,7,,,,,,,,,,,,,,,,,,,123.24868560606062,,,145.6197073170732,,,,,,,,,,222.77797237569055,,,,,,,116.063,,,,,,,,,,,,,,51.83,4.179290303547001,,,,,,,,,,105.16895344506518,,,,,,,,,,,,,,,,,,131.59813492575853,,,,,,,,125.89925995125914,,112.56768749999998,,,,,,,,,,,,,,,,,,126.86405735140772,,,,,,,,
2003,8,2003,8,,,,,,,,,,,,,,,,,,,123.81185984848484,,,135.6514146341463,,,,,,,,,,222.77797237569055,,,,,,,116.063,,,,,,,,,,,,,,52.0,4.592436816891787,,,,,,,,,,105.16895344506518,,,,,,,,,,,,,,,,,,130.51688734667528,,,,,,,,125.89925995125914,,113.53723922413792,,,,,,,,,,,,,,,,,,126.78718248175184,,,,,,,,
2003,9,2003,9,,,,,,,,,,,,,,,,,,,123.48254166666668,,,137.49424390243902,,,,,,,,,,246.70471270718232,,,,,,,116.063,,,,,,,,,,,,,,51.33,3.160390988124062,,,,,,,,,,105.00604841713222,,,,,,,,,,,,,,,,,,126.07492220787609,,,,,,,,126.23947359870026,,111.7721573275862,,,,,,,,,,,,,,,,,,126.569370177268,,,,,,,,
2003,10,2003,10,,,,,,,,,,,,,,,,,,,123.34052651515152,,,137.59248780487806,,,,,,,,,,246.70471270718232,,,,,,,120.253,,,,,,,,,,,,,,50.99,1.8637131015025727,,,,,,,,,,104.91238361266296,,,,,,,,,,,,,,,,,,123.56570142027114,,,,,,,,126.23947359870026,,111.17081896551724,,,,,,,,,,,,,,,,,,127.28100834202291,,,,,,,,
2003,11,2003,11,,,,,,,,,,,,,,,,,,,123.2827765151515,,,133.3738861788618,,,,,,,,,,246.70471270718232,,,,,,,120.973,,,,,,,,,,,,,,50.92,1.0225853509209235,,,,,,,,,,104.51909497206704,,,,,,,,,,,,,,,,,,123.25252162685602,,,,,,,,126.33667749796912,,110.84408189655171,,,,,,,,,,,,,,,,,,127.81049739311784,,,,,,,,
2003,12,2003,12,,,,,,,,,,,,,,,,,,,123.28564015151514,,,133.44925203252035,,,,,,,,,,246.70471270718232,,,,,,,120.973,,,,,,,,,,,,,,50.91,-0.10300999179641,,,,,,,,,,105.1383165735568,,,,,,,,,,,,,,,,,,123.20952033570046,,,,,,,,126.33667749796912,,112.02103879310344,,,,,,,,,,,,,,,,,,127.2084077163712,,,,,,,,
2004,1,2004,1,,,,,,,,,,,,,,,,,,,114.6915340909091,,,133.02521951219512,,,,,,,,,,246.70471270718232,,,,,,,120.973,,,,,,,,,,,,,,51.26,0.2921891958755029,,,,,,,,,,105.94609124767224,,,,,,,,,,,,,,,,,,125.82772014202712,,,,,,,,130.03042567018684,,111.70079525862069,,,,,,,,,,,,,,,,,,127.60188008342024,,,,,,,,
2004,2,2004,2,,,,,,,,,,,,,,,,,,,119.54539015151516,,,132.89598373983742,,,,,,,,,,250.6325138121547,,,,,,,121.285,,,,,,,,,,,,,,51.22,-0.4497282612215714,,,,,,,,,,105.73907076350092,,,,,,,,,,,,,,,,,,124.3394328599096,,,,,,,,130.06221527213648,,112.16654310344826,,,,,,,,,,,,,,,,,,127.63220542231493,,,,,,,,
2004,3,2004,3,,,,,,,,,,,,,,,,,,,120.50995833333332,,,132.81288617886182,,,,,,,,,,283.0491657458563,,,,,,,121.48399999999998,,,,,,,,,,,,,,51.67,0.2740327531571385,,,,,,,,,,105.89639664804469,,,,,,,,,,,,,,,,,,124.90193027759844,,,,,,,,130.06221527213648,,112.60049784482756,,,,,,,,,,,,,,,,,,131.7790969760167,,,,,,,,
2004,4,2004,4,,,,,,,,,,,,,,,,,,,121.11887121212123,,,133.25243902439024,,,,,,,,,,323.3135524861878,,,,,,,121.285,,,,,,,,,,,,,,52.56,1.1975436607991607,,,,,,,,,,105.89639664804469,,,,,,,,,,,,,,,,,,126.90196933505489,,,,,,,,133.69806173842403,,111.71911206896552,,,,,,,,,,,,,,,,,,132.11323253388946,,,,,,,,
2004,5,2004,5,,,,,,,,,,,,,,,,,,,121.603875,,,133.34289430894307,,,,,,,,,,320.5924143646409,,,,,,,121.285,,,,,,,,,,,,,,52.68,0.7909245261132458,,,,,,,,,,106.2921284916201,,,,,,,,,,,,,,,,,,128.57570109748227,,,,,,,,133.69806173842403,,112.48646336206896,,,,,,,,,,,,,,,,,,131.9461647549531,,,,,,,,
2004,6,2004,6,,,,,,,,,,,,,,,,,,,121.77807954545456,,,133.2330162601626,,,,,,,,,,303.7030662983425,,,,,,,121.285,,,,,,,,,,,,,,52.72,0.5312615305278046,,,,,,,,,,105.72607635009312,,,,,,,,,,,,,,,,,,128.18117333763718,,,,,,,,134.742507717303,,112.56513793103449,,,,,,,,,,,,,,,,,,134.3645818561001,,,,,,,,
2004,7,2004,7,,,,,,,,,,,,,,,,,,,121.77807954545456,,,133.23826016260162,,,,,,,,,,303.7030662983425,,,,,,,121.285,,,,,,,,,,,,,,52.6,1.483266692525076,,,,,,,,,,105.62890316573558,,,,,,,,,,,,,,,,,,127.21230019367331,,,,,,,,134.742507717303,,111.87117241379308,,,,,,,,,,,,,,,,,,134.35984358706986,,,,,,,,
2004,8,2004,8,,,,,,,,,,,,,,,,,,,121.98760227272729,,,138.4278943089431,,,,,,,,,,303.7030662983425,,,,,,,121.541,,,,,,,,,,,,,,52.49,0.9526203854706372,,,,,,,,,,105.62890316573558,,,,,,,,,,,,,,,,,,125.55569657843766,,,,,,,,134.742507717303,,111.03455603448276,,,,,,,,,,,,,,,,,,134.37027111574557,,,,,,,,
2004,9,2004,9,,,,,,,,,,,,,,,,,,,121.98760227272729,,,138.94956910569107,,,,,,,,,,303.7030662983425,,,,,,,121.541,,,,,,,,,,,,,,52.21,1.7155986675649215,,,,,,,,,,105.67545996275604,,,,,,,,,,,,,,,,,,123.11148741123309,,,,,,,,134.742507717303,,110.89760344827585,,,,,,,,,,,,,,,,,,134.37027111574557,,,,,,,,
2004,10,2004,10,,,,,,,,,,,,,,,,,,,121.8229431818182,,,138.80353658536583,,,,,,,,,,303.7030662983425,,,,,,,121.541,,,,,,,,,,,,,,52.04,2.06047398079674,,,,,,,,,,105.69785288640595,,,,,,,,,,,,,,,,,,120.56837734021948,,,,,,,,134.742507717303,,111.64905818965518,,,,,,,,,,,,,,,,,,138.05557559958288,,,,,,,,
2004,11,2004,11,,,,,,,,,,,,,,,,,,,121.73524999999998,,,138.85771544715448,,,,,,,,,,303.7030662983425,,,,,,,122.056,,,,,,,,,,,,,,53.12,4.301738303540548,,,,,,,,,,105.71090689013036,,,,,,,,,,,,,,,,,,125.03584796642996,,,,,,,,134.742507717303,,111.66859913793104,,,,,,,,,,,,,,,,,,149.6742502606882,,,,,,,,
2004,12,2004,12,,,,,,,,,,,,,,,,,,,121.82389772727274,,,138.81976422764228,,,,,,,,,,303.7030662983425,,,,,,,122.056,,,,,,,,,,,,,,53.17,4.442140740549627,,,,,,,,,,105.62515083798884,,,,,,,,,,,,,,,,,,122.81712072304713,,,,,,,,134.742507717303,,112.18245258620688,,,,,,,,,,,,,,,,,,149.88766527632953,,,,,,,,
2005,1,2005,1,,,,,,,,,,,,,,,,,,,119.36540530303031,,,137.8341463414634,,,,,,,,,,306.8028232044199,,,,,,,122.056,,,,,,,,,,,,,,53.75,4.863965152904304,,,,,,,,,,104.05437988826816,,,,,,,,,,,,,,,,,,125.7286339573919,,,,,,,,138.13968480909827,,113.09752370689657,,,,,,,,,,,,,,,,,,148.95163607924923,,,,,,,,
2005,2,2005,2,,,,,,,,,,,,,,,,,,,119.68708712121212,,,137.43778861788618,,,,,,,,,,325.89619337016575,,,,,,,122.056,,,,,,,,,,,,,,53.87,5.178944676543495,,,,,,,,,,104.42648789571696,,,,,,,,,,,,,,,,,,125.46899063912204,,,,,,,,136.4445678310317,,113.20831465517242,,,,,,,,,,,,,,,,,,149.2629165797706,,,,,,,,
2005,3,2005,3,,,,,,,,,,,,,,,,,,,118.68099621212122,,,137.6093577235772,,,,,,,,,,325.89619337016575,,,,,,,122.056,,,,,,,,,,,,,,54.02,4.555848417011066,,,,,,,,,,104.20525698324022,,,,,,,,,,,,,,,,,,126.49169561007103,,,,,,,,136.882358245329,,113.65703232758622,,,,,,,,,,,,,,,,,,149.07654327424402,,,,,,,,
2005,4,2005,4,,,,,,,,,,,,,,,,,,,118.59057954545456,,,137.5809837398374,,,,,,,,,,325.89619337016575,,,,,,,122.056,,,,,,,,,,,,,,54.16,3.051912400073098,,,,,,,,,,104.09702234636872,,,,,,,,,,,,,,,,,,127.82387217559716,,,,,,,,136.7851543460601,,113.56317456896552,,,,,,,,,,,,,,,,,,149.05937747653806,,,,,,,,
2005,5,2005,5,,,,,,,,,,,,,,,,,,,117.96338636363636,,,137.58157723577236,,,,,,,,,,325.89619337016575,,,,,,,122.056,,,,,,,,,,,,,,54.26,2.9912355622612186,,,,,,,,,,104.20679515828678,,,,,,,,,,,,,,,,,,130.24074338282765,,,,,,,,133.4732786352559,,112.86528663793104,,,,,,,,,,,,,,,,,,149.0092961418144,,,,,,,,
2005,6,2005,6,,,,,,,,,,,,,,,,,,,118.1537462121212,,,137.05118699186994,,,,,,,,,,325.89619337016575,,,,,,,122.056,,,,,,,,,,,,,,54.45,3.2903209789922228,,,,,,,,,,104.12075046554934,,,,,,,,,,,,,,,,,,131.87585732730795,,,,,,,,133.3512778229082,,113.01225,,,,,,,,,,,,,,,,,,149.63149322210637,,,,,,,,
2005,7,2005,7,,,,,,,,,,,,,,,,,,,116.4145643939394,,,136.8897723577236,,,,,,,,,,325.89619337016575,,,,,,,122.056,,,,,,,,,,,,,,54.45,3.5214228724133045,,,,,,,,,,103.96519739292364,,,,,,,,,,,,,,,,,,131.3181342801808,,,,,,,,133.38797725426485,,113.78205818965516,,,,,,,,,,,,,,,,,,149.96401668404587,,,,,,,,
2005,8,2005,8,,,,,,,,,,,,,,,,,,,116.4145643939394,,,137.03216260162603,,,,,,,,,,323.80838121546964,,,,,,,122.056,,,,,,,,,,,,,,54.85,4.482212038887634,,,,,,,,,,104.06350465549346,,,,,,,,,,,,,,,,,,130.35725661717237,,,,,,,,133.38797725426485,,114.2825323275862,,,,,,,,,,,,,,,,,,160.5195182481752,,,,,,,,
2005,9,2005,9,,,,,,,,,,,,,,,,,,,116.42554166666667,,,136.94677235772355,,,,,,,,,,323.80838121546964,,,,,,,122.056,,,,,,,,,,,,,,54.73,4.8112753655474405,,,,,,,,,,104.01453072625696,,,,,,,,,,,,,,,,,,129.244965784377,,,,,,,,133.38797725426485,,113.63755818965517,,,,,,,,,,,,,,,,,,161.56934098018772,,,,,,,,
2005,10,2005,10,,,,,,,,,,,,,,,,,,,116.41838257575758,,,134.60883739837396,,,,,,,,,,323.80838121546964,,,,,,,124.738,,,,,,,,,,,,,,54.54,4.795112312054872,,,,,,,,,,104.05419366852884,,,,,,,,,,,,,,,,,,126.9863763718528,,,,,,,,136.3189723801787,,113.17386853448276,,,,,,,,,,,,,,,,,,161.56934098018772,,,,,,,,
2005,11,2005,11,,,,,,,,,,,,,,,,,,,116.34742045454546,,,134.70256910569103,,,,,,,,,,323.80838121546964,,,,,,,124.738,,,,,,,,,,,,,,54.54,2.6789142921011644,,,,,,,,,,104.13840223463686,,,,,,,,,,,,,,,,,,127.36084506132993,,,,,,,,136.3189723801787,,113.14825,,,,,,,,,,,,,,,,,,161.56934098018772,,,,,,,,
2005,12,2005,12,,,,,,,,,,,,,,,,,,,116.22189772727272,,,134.81397560975608,,,,,,,,,,323.80838121546964,,,,,,,125.116,,,,,,,,,,,,,,54.51,2.5259158003655635,,,,,,,,,,104.1285251396648,,,,,,,,,,,,,,,,,,126.99024241446097,,,,,,,,136.3189723801787,,113.81089439655172,,,,,,,,,,,,,,,,,,163.49048592283629,,,,,,,,
2006,1,2006,1,,,,,,,,,,,,,,,,,,,116.16176136363636,,,134.799243902439,,,,,,,,,,332.59332044198896,,,,,,,125.116,,,,,,,,,,,,,,54.82,1.982386561901173,,,,,,,,,,104.13580260707634,,,,,,,,,,,,,,,,,,128.2273599096191,,,,,,,,136.2763216896832,,114.16362068965518,,,,,,,,,,,,,,,,,,163.79172575599586,,,,,,,,
2006,2,2006,2,,,,,,,,,,,,,,,,,,,117.38123863636362,,,134.76104878048778,,,,,,,,,,332.59332044198896,,,,,,,125.116,,,,,,,,,,,,,,55.05,2.2012635610569875,,,,,,,,,,104.31085102420856,,,,,,,,,,,,,,,,,,128.72266849580376,,,,,,,,134.79743379366366,,114.49857112068968,,,,,,,,,,,,,,,,,,166.7531345151199,,,,,,,,
2006,3,2006,3,,,,,,,,,,,,,,,,,,,117.5535340909091,,,134.80172357723575,,,,,,,,,,332.59332044198896,,,,,,,125.116,,,,,,,,,,,,,,55.19,2.1489574508674725,,,,,,,,,,104.31085102420856,,,,,,,,,,,,,,,,,,130.30714396384766,,,,,,,,134.79743379366366,,113.81320043103447,,,,,,,,,,,,,,,,,,166.95009176225236,,,,,,,,
2006,4,2006,4,,,,,,,,,,,,,,,,,,,118.82204166666668,,,132.7741219512195,,,,,,,,,,332.59332044198896,,,,,,,125.116,,,,,,,,,,,,,,55.56,2.5707600510998185,,,,,,,,,,104.32261638733706,,,,,,,,,,,,,,,,,,131.15705907036798,,,,,,,,136.3913793663688,,113.72572198275864,,,,,,,,,,,,,,,,,,169.27714598540146,,,,,,,,
2006,5,2006,5,,,,,,,,,,,,,,,,,,,118.8306325757576,,,132.95164227642277,,,,,,,,,,332.59332044198896,,,,,,,125.116,,,,,,,,,,,,,,55.81,2.8668035003158066,,,,,,,,,,104.32261638733706,,,,,,,,,,,,,,,,,,133.12947449967723,,,,,,,,136.3913793663688,,113.40233405172415,,,,,,,,,,,,,,,,,,169.27714598540146,,,,,,,,
2006,6,2006,6,,,,,,,,,,,,,,,,,,,118.82395075757576,,,133.1322276422764,,,,,,,,,,332.59332044198896,,,,,,,125.116,,,,,,,,,,,,,,56.31,3.417801250052488,,,,,,,,,,104.32261638733706,,,,,,,,,,,,,,,,,,137.17099386701096,,,,,,,,136.3913793663688,,113.83925862068966,,,,,,,,,,,,,,,,,,169.27714598540146,,,,,,,,
2006,7,2006,7,,,,,,,,,,,,,,,,,,,119.1,,,133.1,,,,,,,,,,332.6,,,,,,,125.1,,,,,,,,,,,,,,56.38,3.5263393319232783,,,,,,,,,,104.4,,,,,,,,,,,,,,,,,,136.8,,,,,,,,136.4,,113.4,,,,,,,,,,,,,,,,,,169.3,,,,,,,,
2006,8,2006,8,,,,,,,,,,,,,,,,,,,119.1,,,130.7,,,,,,,,,,332.6,,,,,,,125.1,,,,,,,,,,,,,,56.37,2.7746235920603324,,,,,,,,,,104.6,,,,,,,,,,,,,,,,,,136.1,,,,,,,,136.4,,114.9,,,,,,,,,,,,,,,,,,169.3,,,,,,,,
2006,9,2006,9,,,,,,,,,,,,,,,,,,,118.8,,,131.1,,,,,,,,,,332.6,,,,,,,125.1,,,,,,,,,,,,,,55.9,2.1713226291708354,,,,,,,,,,104.3,,,,,,,,,,,,,,,,,,132.1,,,,,,,,136.5,,117.5,,,,,,,,,,,,,,,,,,169.3,,,,,,,,
2006,10,2006,10,,,,,,,,,,,,,,,,,,,119.0,,,131.4,,,,,,,,,,332.6,,,,,,,127.4,,,,,,,,,,,,,,55.58,1.9145614277727765,,,,,,,,,,104.1,,,,,,,,,,,,,,,,,,129.7,,,,,,,,136.5,,119.3,,,,,,,,,,,,,,,,,,169.4,,,,,,,,
2006,11,2006,11,,,,,,,,,,,,,,,,,,,119.0,,,131.1,,,,,,,,,,332.6,,,,,,,128.6,,,,,,,,,,,,,,55.62,1.9823044194013928,,,,,,,,,,104.3,,,,,,,,,,,,,,,,,,131.5,,,,,,,,137.6,,118.8,,,,,,,,,,,,,,,,,,166.5,,,,,,,,
2006,12,2006,12,,,,,,,,,,,,,,,,,,,119.0,,,131.4,,,,,,,,,,332.6,,,,,,,129.1,,,,,,,,,,,,,,55.62,2.0411260710618606,,,,,,,,,,104.2,,,,,,,,,,,,,,,,,,131.2,,,,,,,,137.1,,118.5,,,,,,,,,,,,,,,,,,166.5,,,,,,,,
2007,1,2007,1,,,,,,,,,,,,,,,,,,,117.77870075757576,,,131.47160975609754,,,,,,,,,,332.59332044198896,,,,,,,129.063,,,,,,,,,,,,,,56.2,2.525969099972891,,,,,,,,,,103.8588715083799,,,,,,,,,,,,,,,,,,134.85556778566817,,,,,,,,137.22554752233955,,118.6086831896552,,,,,,,,,,,,,,,,,,166.5343983315954,,,,,,,,
2007,2,2007,2,,,,,,,,,,,,,,,,,,,121.18709848484848,,,129.68445528455285,,,,,,,,,,332.59332044198896,,,,,,,129.063,,,,,,,,,,,,,,56.6,2.799254591539402,,,,,,,,,,104.54977094972068,,,,,,,,,,,,,,,,,,137.599844738541,,,,,,,,137.87522664500403,,118.88454741379311,,,,,,,,,,,,,,,,,,166.61497601668404,,,,,,,,
2007,3,2007,3,,,,,,,,,,,,,,,,,,,121.00217424242425,,,132.2352195121951,,,,,,,,,,332.59332044198896,,,,,,,129.063,,,,,,,,,,,,,,56.94,3.1712695928304724,,,,,,,,,,104.41572067039104,,,,,,,,,,,,,,,,,,140.4335958683022,,,,,,,,138.02202437043053,,118.61077586206896,,,,,,,,,,,,,,,,,,166.7212930135558,,,,,,,,
2007,4,2007,4,,,,,,,,,,,,,,,,,,,121.00111363636364,,,134.69454471544717,,,,,,,,,,332.59332044198896,,,,,,,128.944,,,,,,,,,,,,,,57.0,2.5862082885454107,,,,,,,,,,104.31448789571694,,,,,,,,,,,,,,,,,,140.37555874757905,,,,,,,,138.52688952071486,,118.86339439655174,,,,,,,,,,,,,,,,,,166.82739103232532,,,,,,,,
2007,5,2007,5,,,,,,,,,,,,,,,,,,,120.95529545454544,,,136.71311382113822,,,,,,,,,,332.59332044198896,,,,,,,128.944,,,,,,,,,,,,,,57.21,2.507801516828745,,,,,,,,,,104.31781936685287,,,,,,,,,,,,,,,,,,141.84831859264042,,,,,,,,139.66457189277008,,118.69568103448276,,,,,,,,,,,,,,,,,,166.805015641293,,,,,,,,
2007,6,2007,6,,,,,,,,,,,,,,,,,,,121.08845454545455,,,136.62796747967482,,,,,,,,,,332.59332044198896,,,,,,,128.944,,,,,,,,,,,,,,57.44,2.0027023140439137,,,,,,,,,,104.25710055865922,,,,,,,,,,,,,,,,,,143.2760639122015,,,,,,,,139.66457189277008,,118.52479956896552,,,,,,,,,,,,,,,,,,167.01954953076122,,,,,,,,
2007,7,2007,7,,,,,,,,,,,,,,,,,,,121.1,,,136.6,,,,,,,,,,332.6,,,,,,,128.9,,,,,,,,,,,,,,57.14,1.3909224011713128,,,,,,,,,,104.5,,,,,,,,,,,,,,,,,,142.1,,,,,,,,139.7,,118.4,,,,,,,,,,,,,,,,,,167.0,,,,,,,,
